unique_id,product_name,pdp_url
8001090910981,"Plenice velikost 5 - mesečno pakiranje (11-16 kg), 150 kos",https://www.dm.si/p/d/2113015/pampers-active-baby-plenice-velikost-5-mesecno-pakiranje-11-16-kg
8006540032725,"Plenice velikost 4 - mesečno pakiranje (9-14 kg), 180 kos",https://www.dm.si/p/d/2123714/pampers-active-baby-plenice-velikost-4-mesecno-pakiranje-9-14-kg
8006530223720,"Plenice velikost 3 - mesečno pakiranje (6-10 kg), 180 kos",https://www.dm.si/p/d/3134429/pampers-premium-care-plenice-velikost-3-mesecno-pakiranje-6-10-kg
8006530223669,"Plenice velikost 2 - mesečno pakiranje (4-8 kg), 204 kos",https://www.dm.si/p/d/3147144/pampers-premium-care-plenice-velikost-2-mesecno-pakiranje-4-8-kg
8006530223591,"Plenice velikost 4 - mesečno pakiranje (9-14 kg), 156 kos",https://www.dm.si/p/d/3134409/pampers-premium-care-plenice-velikost-4-mesecno-pakiranje-9-14-kg
8006530223744,"Plenice velikost 6 - mesečno pakiranje (13-18 kg), 116 kos",https://www.dm.si/p/d/3134486/pampers-premium-care-plenice-velikost-6-mesecno-pakiranje-13-18-kg
4066447984705,"Gumitvist, več različic, 1 kos",https://www.dm.si/p/d/3108780/saubar-gumitvist-vec-razlicic
9000101854497,"WC obešanka Color Auto Active Flower, 1 kos",https://www.dm.si/p/d/3144907/bref-wc-obesanka-color-auto-active-flower
4070765043600,"WC GEL Stempel Lemon, 75 ml",https://www.dm.si/p/d/3138191/denkmit-wc-gel-stempel-lemon
4066447967302,"Detergent za posodo Touch of Brazil, 500 ml",https://www.dm.si/p/d/3123830/denkmit-detergent-za-posodo-touch-of-brazil
4070765015515,"Toaletni papir balzam, 4-slojni (8 x 150 lističev), 8 kos",https://www.dm.si/p/d/3120647/sanft-sicher-toaletni-papir-balzam-4-slojni-8-x-150-listicev
4058172222757,"Hrana za odrasle pse, 60% kokoši in koščki fileja, 300 g",https://www.dm.si/p/d/1469635/dein-bestes-hrana-za-odrasle-pse-60-kokosi-in-koscki-fileja
8007229003630,"Šampon za pse z olivnim oljem, 250 ml",https://www.dm.si/p/d/2282655/vitakraft-sampon-za-pse-z-olivnim-oljem
8712695194446,"Dvostranska krtača za pse, 1 kos",https://www.dm.si/p/d/3124373/beeztees-dvostranska-krtaca-za-pse
4070765008166,"Lepilo za nohte Perfect Precision, 1 kos",https://www.dm.si/p/d/3112754/trend-t-up-lepilo-za-nohte-perfect-precision
4067796305678,"Kratke hlače proti drgnjenju stegen, bež, 42-44, 1 kos",https://www.dm.si/p/d/2970289/fascino-kratke-hlace-proti-drgnjenju-stegen-bez-42-44
